PP,lon,lat
21.86250148,-36.5,-67.5
14.92433747,-36.5,-68.5
10.47268607,-36.5,-69.5
9.464359107,-36.5,-70.5
7.044828815,-36.5,-71.5
6.199558323,-36.5,-72.5
19.70981883,-36.5,-73.5
24.89682883,-36.5,-74.5
10.97746786,-36.5,-75.5
92.37020706,-36.5,-76.5
20.34871811,-36.5,-77.5
109.9269919,-36.5,0.5
105.2339256,-36.5,1.5
122.5779395,-36.5,10.5
120.682697,-36.5,11.5
117.0569778,-36.5,12.5
110.2483998,-36.5,13.5
104.5510008,-36.5,14.5
99.76759946,-36.5,15.5
96.8957101,-36.5,16.5
94.39260843,-36.5,17.5
91.91113073,-36.5,18.5
88.73713687,-36.5,19.5
105.590124,-36.5,2.5
86.51382209,-36.5,20.5
84.26088222,-36.5,21.5
82.64619705,-36.5,22.5
81.60342,-36.5,23.5
79.85874549,-36.5,24.5
78.34996874,-36.5,25.5
77.99906033,-36.5,26.5
80.34105938,-36.5,27.5
85.28278932,-36.5,28.5
92.51628388,-36.5,29.5
106.3189706,-36.5,3.5
101.8448332,-36.5,30.5
113.2914351,-36.5,31.5
128.3525531,-36.5,32.5
143.5203296,-36.5,33.5
155.6164161,-36.5,34.5
163.6931991,-36.5,35.5
172.2811236,-36.5,36.5
186.1442855,-36.5,37.5
197.3910238,-36.5,38.5
207.517974,-36.5,39.5
109.4178633,-36.5,4.5
214.5926823,-36.5,40.5
223.6972263,-36.5,41.5
237.821246,-36.5,42.5
250.2751088,-36.5,43.5
257.9401925,-36.5,44.5
263.0606467,-36.5,45.5
256.6983668,-36.5,46.5
251.3798383,-36.5,47.5
247.8004887,-36.5,48.5
242.8892395,-36.5,49.5
115.2380941,-36.5,5.5
249.7985785,-36.5,50.5
253.6008413,-36.5,51.5
235.5350731,-36.5,52.5
212.489192,-36.5,53.5
193.0685183,-36.5,54.5
179.4163577,-36.5,55.5
172.2921319,-36.5,56.5
166.0505655,-36.5,57.5
163.7501032,-36.5,58.5
165.8122716,-36.5,59.5
116.8444318,-36.5,6.5
175.6626583,-36.5,60.5
183.1738478,-36.5,61.5
189.8526202,-36.5,62.5
205.6698034,-36.5,63.5
171.3047833,-36.5,64.5
119.3962588,-36.5,7.5
122.3446147,-36.5,8.5
123.0244799,-36.5,9.5
118.3900273,-37.5,-0.5
109.8375644,-37.5,-1.5
78.50930961,-37.5,-13.5
75.66715583,-37.5,-14.5
74.54068253,-37.5,-15.5
78.15052483,-37.5,-16.5
84.86196826,-37.5,-17.5
90.34739493,-37.5,-18.5
88.63443489,-37.5,-19.5
98.48400468,-37.5,-2.5
95.14603014,-37.5,-20.5
97.68939514,-37.5,-21.5
94.36881785,-37.5,-22.5
97.38056843,-37.5,-23.5
100.886194,-37.5,-24.5
105.0034625,-37.5,-25.5
107.9968529,-37.5,-26.5
111.2570706,-37.5,-27.5
115.288792,-37.5,-28.5
121.3492463,-37.5,-29.5
89.29654504,-37.5,-3.5
128.3973812,-37.5,-30.5
136.3419743,-37.5,-31.5
141.8526149,-37.5,-32.5
148.0319512,-37.5,-33.5
159.2892569,-37.5,-34.5
171.4274181,-37.5,-35.5
192.0759556,-37.5,-36.5
214.0669844,-37.5,-37.5
230.1952353,-37.5,-38.5
244.8144045,-37.5,-39.5
254.4492846,-37.5,-40.5
267.5682057,-37.5,-41.5
279.5926782,-37.5,-42.5
266.537071,-37.5,-43.5
236.2375515,-37.5,-44.5
212.6890752,-37.5,-45.5
195.4864714,-37.5,-46.5
178.1014652,-37.5,-47.5
163.3792129,-37.5,-48.5
141.671499,-37.5,-49.5
132.138277,-37.5,-50.5
146.579858,-37.5,-51.5
138.6194322,-37.5,-52.5
123.1231905,-37.5,-53.5
115.0682088,-37.5,-54.5
89.87717735,-37.5,-55.5
72.05166507,-37.5,-56.5
66.16179691,-37.5,-57.5
54.43064501,-37.5,-58.5
43.64696835,-37.5,-59.5
38.93944225,-37.5,-60.5
34.88209093,-37.5,-61.5
25.73677425,-37.5,-62.5
23.43381724,-37.5,-63.5
22.26599682,-37.5,-64.5
17.63455646,-37.5,-65.5
25.89719237,-37.5,-66.5
21.27380691,-37.5,-67.5
14.34057118,-37.5,-68.5
11.44007781,-37.5,-69.5
9.517406265,-37.5,-70.5
9.288510355,-37.5,-71.5
6.23110878,-37.5,-72.5
13.31645807,-37.5,-73.5
16.63333648,-37.5,-74.5
8.979951721,-37.5,-75.5
19.39489646,-37.5,-76.5
15.30657057,-37.5,-77.5
108.2150716,-37.5,0.5
103.4094281,-37.5,1.5
120.051174,-37.5,10.5
118.3433012,-37.5,11.5
113.9436406,-37.5,12.5
107.5800297,-37.5,13.5
101.6449988,-37.5,14.5
96.77693023,-37.5,15.5
93.25131965,-37.5,16.5
90.11631174,-37.5,17.5
88.06861004,-37.5,18.5
85.53001854,-37.5,19.5
103.7224288,-37.5,2.5
83.24208545,-37.5,20.5
81.45183136,-37.5,21.5
79.95608936,-37.5,22.5
78.37813825,-37.5,23.5
77.55333046,-37.5,24.5
76.62504835,-37.5,25.5
76.98381025,-37.5,26.5
79.2352227,-37.5,27.5
84.4812145,-37.5,28.5
91.64514207,-37.5,29.5
105.9063582,-37.5,3.5
101.5182805,-37.5,30.5
116.490127,-37.5,31.5
131.6498558,-37.5,32.5
145.7421566,-37.5,33.5
157.3017709,-37.5,34.5
167.2913886,-37.5,35.5
174.4436743,-37.5,36.5
187.3472036,-37.5,37.5
196.8002172,-37.5,38.5
202.7961693,-37.5,39.5
109.9169636,-37.5,4.5
215.0486552,-37.5,40.5
225.892682,-37.5,41.5
243.0427656,-37.5,42.5
254.8558518,-37.5,43.5
260.190941,-37.5,44.5
260.1397902,-37.5,45.5
255.2724544,-37.5,46.5
253.5255258,-37.5,47.5
250.4287804,-37.5,48.5
245.2576081,-37.5,49.5
115.8552333,-37.5,5.5
250.2961056,-37.5,50.5
253.0543151,-37.5,51.5
234.9015923,-37.5,52.5
210.6896307,-37.5,53.5
192.5958705,-37.5,54.5
176.6637925,-37.5,55.5
167.9815409,-37.5,56.5
160.2361942,-37.5,57.5
158.535169,-37.5,58.5
163.3751838,-37.5,59.5
118.0539528,-37.5,6.5
175.0268299,-37.5,60.5
187.51271,-37.5,61.5
192.0495975,-37.5,62.5
209.0390081,-37.5,63.5
166.764929,-37.5,64.5
119.7760357,-37.5,7.5
121.2180969,-37.5,8.5
121.4210267,-37.5,9.5
115.6510235,-38.5,-0.5
106.0380395,-38.5,-1.5
94.70462491,-38.5,-2.5
114.0429721,-38.5,-20.5
106.6030824,-38.5,-21.5
98.74409797,-38.5,-22.5
100.3627279,-38.5,-23.5
102.9323975,-38.5,-24.5
106.307653,-38.5,-25.5
109.7645359,-38.5,-26.5
112.9202582,-38.5,-27.5
116.7782414,-38.5,-28.5
122.337526,-38.5,-29.5
129.5093851,-38.5,-30.5
137.3980075,-38.5,-31.5
145.9129423,-38.5,-32.5
152.5389095,-38.5,-33.5
160.6448705,-38.5,-34.5
175.6133502,-38.5,-35.5
197.4219885,-38.5,-36.5
215.8719908,-38.5,-37.5
227.8856689,-38.5,-38.5
241.6939973,-38.5,-39.5
253.2561053,-38.5,-40.5
271.1128095,-38.5,-41.5
285.4918596,-38.5,-42.5
267.0554623,-38.5,-43.5
239.3871885,-38.5,-44.5
220.0191666,-38.5,-45.5
204.1674591,-38.5,-46.5
180.4784273,-38.5,-47.5
166.71648,-38.5,-48.5
140.8707338,-38.5,-49.5
136.4968799,-38.5,-50.5
153.6991675,-38.5,-51.5
154.0228155,-38.5,-52.5
134.6777989,-38.5,-53.5
113.8581987,-38.5,-54.5
82.68486319,-38.5,-55.5
71.66837976,-38.5,-56.5
65.71570477,-38.5,-57.5
60.8419187,-38.5,-58.5
48.91420339,-38.5,-59.5
36.45131651,-38.5,-60.5
28.79755225,-38.5,-61.5
24.74634207,-38.5,-62.5
24.01449556,-38.5,-63.5
19.92370058,-38.5,-64.5
17.50966356,-38.5,-65.5
24.21340022,-38.5,-66.5
21.41055978,-38.5,-67.5
15.25299785,-38.5,-68.5
9.955829317,-38.5,-69.5
8.672995572,-38.5,-70.5
9.238564998,-38.5,-71.5
7.86667284,-38.5,-72.5
10.01714709,-38.5,-73.5
15.09514901,-38.5,-74.5
6.896456925,-38.5,-75.5
17.09870936,-38.5,-76.5
15.07225852,-38.5,-77.5
107.9477223,-38.5,0.5
102.0244254,-38.5,1.5
118.9734024,-38.5,10.5
116.1858765,-38.5,11.5
111.4308138,-38.5,12.5
104.4272575,-38.5,13.5
98.84491821,-38.5,14.5
93.96038601,-38.5,15.5
89.96493924,-38.5,16.5
86.91145166,-38.5,17.5
85.04795372,-38.5,18.5
82.73604841,-38.5,19.5
102.3096612,-38.5,2.5
80.14162798,-38.5,20.5
78.77595902,-38.5,21.5
77.157377,-38.5,22.5
75.9525965,-38.5,23.5
75.05812153,-38.5,24.5
75.104684,-38.5,25.5
75.98398238,-38.5,26.5
78.20848962,-38.5,27.5
84.06745989,-38.5,28.5
91.39342794,-38.5,29.5
104.7214829,-38.5,3.5
101.5373564,-38.5,30.5
117.1060172,-38.5,31.5
131.5233354,-38.5,32.5
147.3399743,-38.5,33.5
158.0795701,-38.5,34.5
169.9899202,-38.5,35.5
178.5413216,-38.5,36.5
187.6795863,-38.5,37.5
195.9203622,-38.5,38.5
205.6277183,-38.5,39.5
110.8677026,-38.5,4.5
220.3821736,-38.5,40.5
231.2642605,-38.5,41.5
245.1209877,-38.5,42.5
257.6613818,-38.5,43.5
260.7267531,-38.5,44.5
253.4707715,-38.5,45.5
249.8437169,-38.5,46.5
256.5345864,-38.5,47.5
254.3594203,-38.5,48.5
252.4785808,-38.5,49.5
117.007838,-38.5,5.5
250.9277292,-38.5,50.5
249.899928,-38.5,51.5
234.173839,-38.5,52.5
207.6894295,-38.5,53.5
194.3955652,-38.5,54.5
173.7758183,-38.5,55.5
161.3660951,-38.5,56.5
153.8946354,-38.5,57.5
152.8514311,-38.5,58.5
162.1326581,-38.5,59.5
119.7469196,-38.5,6.5
179.0370096,-38.5,60.5
193.6525714,-38.5,61.5
198.8214722,-38.5,62.5
202.4620564,-38.5,63.5
139.5102272,-38.5,64.5
122.2954185,-38.5,7.5
120.4891139,-38.5,8.5
120.3789736,-38.5,9.5
114.8325894,-39.5,-0.5
102.9538362,-39.5,-1.5
134.0428267,-39.5,-20.5
111.2497556,-39.5,-21.5
105.7836498,-39.5,-22.5
105.2956211,-39.5,-23.5
106.47581,-39.5,-24.5
109.8693331,-39.5,-25.5
112.2841478,-39.5,-26.5
115.058982,-39.5,-27.5
118.6962768,-39.5,-28.5
123.0004996,-39.5,-29.5
129.8944404,-39.5,-30.5
138.8548939,-39.5,-31.5
147.2606759,-39.5,-32.5
155.2382269,-39.5,-33.5
162.7759546,-39.5,-34.5
177.9696237,-39.5,-35.5
200.4594671,-39.5,-36.5
215.4277458,-39.5,-37.5
229.1763486,-39.5,-38.5
238.3059518,-39.5,-39.5
249.809559,-39.5,-40.5
272.6203151,-39.5,-41.5
290.8330107,-39.5,-42.5
269.5861398,-39.5,-43.5
244.6942384,-39.5,-44.5
229.6326306,-39.5,-45.5
213.4770485,-39.5,-46.5
190.0754413,-39.5,-47.5
175.3072359,-39.5,-48.5
146.6404256,-39.5,-49.5
168.4030706,-39.5,-50.5
179.7311455,-39.5,-51.5
170.3363601,-39.5,-52.5
145.1979377,-39.5,-53.5
117.3752483,-39.5,-54.5
75.61167061,-39.5,-55.5
71.32920647,-39.5,-56.5
67.78553306,-39.5,-57.5
65.23940005,-39.5,-58.5
48.97998021,-39.5,-59.5
35.10199082,-39.5,-60.5
27.25798574,-39.5,-61.5
26.65203754,-39.5,-62.5
25.82086193,-39.5,-63.5
18.46057119,-39.5,-64.5
15.64897966,-39.5,-65.5
24.16196945,-39.5,-66.5
21.02508785,-39.5,-67.5
14.3419508,-39.5,-68.5
9.316541208,-39.5,-69.5
7.308678385,-39.5,-70.5
4.623173161,-39.5,-71.5
3.12446862,-39.5,-72.5
4.344749276,-39.5,-73.5
5.572414665,-39.5,-74.5
2.231437198,-39.5,-76.5
16.98815806,-39.5,-77.5
107.4302364,-39.5,0.5
101.605021,-39.5,1.5
117.7798491,-39.5,10.5
114.4817405,-39.5,11.5
109.2962496,-39.5,12.5
101.2990374,-39.5,13.5
95.15037037,-39.5,14.5
90.4786585,-39.5,15.5
86.73900973,-39.5,16.5
84.1092632,-39.5,17.5
81.85228767,-39.5,18.5
79.79095616,-39.5,19.5
101.2569922,-39.5,2.5
77.35503499,-39.5,20.5
75.82194689,-39.5,21.5
74.64560322,-39.5,22.5
74.01236241,-39.5,23.5
73.30020295,-39.5,24.5
73.52187113,-39.5,25.5
74.84711938,-39.5,26.5
78.2322316,-39.5,27.5
83.83117554,-39.5,28.5
91.33880704,-39.5,29.5
103.9536469,-39.5,3.5
102.0261494,-39.5,30.5
116.6371233,-39.5,31.5
132.0246229,-39.5,32.5
145.588367,-39.5,33.5
158.130049,-39.5,34.5
170.0506961,-39.5,35.5
178.7313097,-39.5,36.5
188.1137517,-39.5,37.5
196.5218135,-39.5,38.5
211.906317,-39.5,39.5
110.4073893,-39.5,4.5
227.8010272,-39.5,40.5
235.0753371,-39.5,41.5
245.1671093,-39.5,42.5
252.3378463,-39.5,43.5
251.723405,-39.5,44.5
248.4976614,-39.5,45.5
245.7388633,-39.5,46.5
254.427948,-39.5,47.5
254.003829,-39.5,48.5
251.0483816,-39.5,49.5
116.8278457,-39.5,5.5
256.2734324,-39.5,50.5
252.5696769,-39.5,51.5
229.978476,-39.5,52.5
205.9704329,-39.5,53.5
195.7557062,-39.5,54.5
172.4584683,-39.5,55.5
154.7039282,-39.5,56.5
148.407334,-39.5,57.5
148.9732635,-39.5,58.5
167.143234,-39.5,59.5
121.2104797,-39.5,6.5
183.9048029,-39.5,60.5
206.685668,-39.5,61.5
209.1771625,-39.5,62.5
184.5775178,-39.5,63.5
96.25485599,-39.5,64.5
123.2432451,-39.5,7.5
121.7342374,-39.5,8.5
119.4813275,-39.5,9.5
182.0171017,-4.5,-0.5
210.3989293,-4.5,-1.5
121.2046918,-4.5,-10.5
116.9651298,-4.5,-11.5
118.8974546,-4.5,-12.5
126.5186771,-4.5,-13.5
138.1665011,-4.5,-14.5
148.6353678,-4.5,-15.5
149.074239,-4.5,-16.5
144.959922,-4.5,-17.5
137.3155689,-4.5,-18.5
128.5501831,-4.5,-19.5
214.1978251,-4.5,-2.5
117.6630108,-4.5,-20.5
105.8728246,-4.5,-21.5
97.63807812,-4.5,-22.5
93.74930057,-4.5,-23.5
91.04521644,-4.5,-24.5
90.01634964,-4.5,-25.5
89.25292086,-4.5,-26.5
91.3734939,-4.5,-27.5
96.38938965,-4.5,-28.5
101.2425905,-4.5,-29.5
215.1461051,-4.5,-3.5
105.9363903,-4.5,-30.5
110.7919369,-4.5,-31.5
116.4789471,-4.5,-32.5
122.7731152,-4.5,-33.5
133.8259083,-4.5,-34.5
161.6717344,-4.5,-35.5
187.8700749,-4.5,-36.5
217.792836,-4.5,-37.5
240.6394545,-4.5,-38.5
228.5866956,-4.5,-39.5
210.5283619,-4.5,-4.5
205.5428778,-4.5,-40.5
185.9761112,-4.5,-41.5
168.0618042,-4.5,-42.5
149.0395342,-4.5,-43.5
130.8675094,-4.5,-44.5
117.5515822,-4.5,-45.5
105.3953597,-4.5,-46.5
94.21287382,-4.5,-47.5
86.83893738,-4.5,-48.5
87.64987027,-4.5,-49.5
188.9134153,-4.5,-5.5
75.23875189,-4.5,-50.5
49.33251967,-4.5,-51.5
42.16394375,-4.5,-52.5
35.66124724,-4.5,-53.5
34.55315335,-4.5,-54.5
35.59377737,-4.5,-55.5
37.40705424,-4.5,-56.5
37.62146241,-4.5,-57.5
34.03927663,-4.5,-58.5
26.28632659,-4.5,-59.5
174.1591668,-4.5,-6.5
26.26187716,-4.5,-60.5
27.44730352,-4.5,-61.5
29.8931289,-4.5,-62.5
27.63897414,-4.5,-63.5
28.95341081,-4.5,-64.5
29.24294035,-4.5,-65.5
28.32103636,-4.5,-66.5
29.22334556,-4.5,-67.5
28.73287367,-4.5,-68.5
30.29710293,-4.5,-69.5
161.187654,-4.5,-7.5
26.51129618,-4.5,-70.5
152.3520211,-4.5,-8.5
137.5410175,-4.5,-9.5
138.3940309,-4.5,0.5
123.0745687,-4.5,1.5
135.0414312,-4.5,2.5
234.5185309,-4.5,3.5
517.4250907,-4.5,4.5
273.9580037,-4.5,44.5
319.1746541,-4.5,45.5
409.2566967,-4.5,46.5
620.3662036,-4.5,47.5
305.2236375,-4.5,59.5
272.3032069,-4.5,60.5
262.274583,-4.5,61.5
257.3146991,-4.5,62.5
232.4319815,-4.5,63.5
189.1023175,-4.5,64.5
161.9605117,-4.5,65.5
161.1626686,-4.5,66.5
150.6690564,-4.5,67.5
144.8285491,-4.5,68.5
144.621186,-4.5,69.5
144.8755635,-4.5,70.5
122.7057612,-4.5,71.5
113.8750462,-4.5,72.5
123.5379022,-4.5,73.5
136.7339295,-4.5,74.5
134.5981105,-4.5,75.5
101.9767265,-4.5,76.5
66.55755495,-4.5,77.5
28.38523996,-4.5,78.5
25.26828456,-4.5,79.5
23.58658116,-4.5,80.5
18.56277386,-4.5,81.5
113.774839,-40.5,-0.5
100.0546124,-40.5,-1.5
117.4054374,-40.5,-23.5
110.2995904,-40.5,-24.5
113.8019086,-40.5,-25.5
115.665594,-40.5,-26.5
117.2930049,-40.5,-27.5
120.0934071,-40.5,-28.5
124.1570054,-40.5,-29.5
130.7760418,-40.5,-30.5
139.1440455,-40.5,-31.5
147.2882746,-40.5,-32.5
157.6938169,-40.5,-33.5
167.6720222,-40.5,-34.5
179.242109,-40.5,-35.5
201.19737,-40.5,-36.5
221.0369456,-40.5,-37.5
235.6713857,-40.5,-38.5
242.5608357,-40.5,-39.5
259.1350584,-40.5,-40.5
275.9035804,-40.5,-41.5
293.9761375,-40.5,-42.5
277.0716618,-40.5,-43.5
254.9034619,-40.5,-44.5
239.1801032,-40.5,-45.5
221.0985607,-40.5,-46.5
200.8404919,-40.5,-47.5
186.2900079,-40.5,-48.5
144.4003587,-40.5,-49.5
152.8747166,-40.5,-50.5
177.0298553,-40.5,-51.5
177.8787316,-40.5,-52.5
151.2165869,-40.5,-53.5
92.41104323,-40.5,-54.5
73.43703753,-40.5,-55.5
70.86075746,-40.5,-56.5
70.9875918,-40.5,-57.5
66.76479301,-40.5,-58.5
50.05133094,-40.5,-59.5
39.082801,-40.5,-60.5
28.85825235,-40.5,-61.5
26.84562674,-40.5,-62.5
24.73617818,-40.5,-63.5
20.78170589,-40.5,-64.5
13.90019999,-40.5,-65.5
21.31765393,-40.5,-66.5
20.21214906,-40.5,-67.5
13.14137144,-40.5,-68.5
6.968277509,-40.5,-69.5
6.118102386,-40.5,-70.5
1.63884746,-40.5,-71.5
3.53883465,-40.5,-72.5
5.802349332,-40.5,-74.5
21.24594047,-40.5,-77.5
107.4498943,-40.5,0.5
101.3940883,-40.5,1.5
117.3843691,-40.5,10.5
112.5716945,-40.5,11.5
107.0966076,-40.5,12.5
99.3179171,-40.5,13.5
92.4299487,-40.5,14.5
87.78706352,-40.5,15.5
84.12797206,-40.5,16.5
81.32021228,-40.5,17.5
79.21897124,-40.5,18.5
77.33726968,-40.5,19.5
100.1069783,-40.5,2.5
75.50713983,-40.5,20.5
73.99115573,-40.5,21.5
72.87772739,-40.5,22.5
71.8225733,-40.5,23.5
72.23431436,-40.5,24.5
72.33417127,-40.5,25.5
73.82791655,-40.5,26.5
77.62014565,-40.5,27.5
82.99350679,-40.5,28.5
91.35601436,-40.5,29.5
102.0375576,-40.5,3.5
103.3048512,-40.5,30.5
117.5723827,-40.5,31.5
131.5984408,-40.5,32.5
146.553761,-40.5,33.5
161.2615037,-40.5,34.5
172.3501145,-40.5,35.5
179.1982163,-40.5,36.5
188.2448401,-40.5,37.5
197.9123546,-40.5,38.5
216.1831321,-40.5,39.5
108.0653977,-40.5,4.5
227.9768198,-40.5,40.5
236.3567334,-40.5,41.5
243.6877399,-40.5,42.5
249.8465963,-40.5,43.5
251.5501345,-40.5,44.5
246.6177541,-40.5,45.5
255.8605163,-40.5,46.5
250.2803566,-40.5,47.5
247.0486946,-40.5,48.5
243.1558086,-40.5,49.5
115.2557308,-40.5,5.5
257.0718021,-40.5,50.5
249.875356,-40.5,51.5
231.3517325,-40.5,52.5
208.3238363,-40.5,53.5
190.6363321,-40.5,54.5
166.5639673,-40.5,55.5
150.9047767,-40.5,56.5
143.8402563,-40.5,57.5
150.1617581,-40.5,58.5
178.8528182,-40.5,59.5
121.8664796,-40.5,6.5
192.2260591,-40.5,60.5
205.9859458,-40.5,61.5
182.4183963,-40.5,62.5
124.2405052,-40.5,7.5
124.0050288,-40.5,8.5
121.7792617,-40.5,9.5
112.8364851,-41.5,-0.5
98.56575698,-41.5,-1.5
213.2170792,-41.5,-23.5
123.3343945,-41.5,-24.5
117.0129659,-41.5,-25.5
118.5452958,-41.5,-26.5
119.7769236,-41.5,-27.5
121.917726,-41.5,-28.5
125.7629069,-41.5,-29.5
131.1356455,-41.5,-30.5
139.7913861,-41.5,-31.5
149.5175071,-41.5,-32.5
159.530566,-41.5,-33.5
170.8063524,-41.5,-34.5
186.7668249,-41.5,-35.5
209.0158066,-41.5,-36.5
226.1726326,-41.5,-37.5
245.2248531,-41.5,-38.5
253.8625103,-41.5,-39.5
268.6711072,-41.5,-40.5
281.4725986,-41.5,-41.5
301.4965203,-41.5,-42.5
286.8317212,-41.5,-43.5
267.6331148,-41.5,-44.5
245.1032807,-41.5,-45.5
223.7671103,-41.5,-46.5
205.4125777,-41.5,-47.5
187.9095358,-41.5,-48.5
141.7472089,-41.5,-49.5
112.8028373,-41.5,-50.5
126.0173638,-41.5,-51.5
167.3111377,-41.5,-52.5
139.4602582,-41.5,-53.5
78.30311951,-41.5,-54.5
75.0867659,-41.5,-55.5
74.1579397,-41.5,-56.5
72.53006628,-41.5,-57.5
69.9039742,-41.5,-58.5
57.33263897,-41.5,-59.5
43.7832614,-41.5,-60.5
29.05252882,-41.5,-61.5
27.06861417,-41.5,-62.5
27.74241057,-41.5,-63.5
24.48977351,-41.5,-64.5
16.05768513,-41.5,-65.5
19.24252363,-41.5,-66.5
19.67381924,-41.5,-67.5
12.64944571,-41.5,-68.5
7.506426136,-41.5,-69.5
6.91637184,-41.5,-70.5
1.382047524,-41.5,-71.5
14.25418032,-41.5,-77.5
108.2069509,-41.5,0.5
100.5457766,-41.5,1.5
118.1819251,-41.5,10.5
111.0874353,-41.5,11.5
105.212675,-41.5,12.5
96.74650168,-41.5,13.5
89.38463882,-41.5,14.5
84.97725283,-41.5,15.5
81.58471561,-41.5,16.5
78.97128591,-41.5,17.5
77.26276831,-41.5,18.5
75.4891403,-41.5,19.5
99.50312401,-41.5,2.5
73.85314748,-41.5,20.5
72.48049521,-41.5,21.5
70.92104157,-41.5,22.5
70.60028929,-41.5,23.5
70.86591439,-41.5,24.5
71.26980728,-41.5,25.5
73.03714247,-41.5,26.5
76.6841612,-41.5,27.5
82.55859949,-41.5,28.5
91.72835098,-41.5,29.5
100.6611059,-41.5,3.5
103.5657441,-41.5,30.5
116.6363055,-41.5,31.5
131.6895446,-41.5,32.5
148.8452333,-41.5,33.5
162.1947758,-41.5,34.5
173.6597343,-41.5,35.5
181.6859669,-41.5,36.5
187.5272401,-41.5,37.5
197.7039469,-41.5,38.5
213.8756898,-41.5,39.5
106.9004317,-41.5,4.5
221.5852686,-41.5,40.5
231.963842,-41.5,41.5
243.0012669,-41.5,42.5
249.5008117,-41.5,43.5
249.4518507,-41.5,44.5
254.6676147,-41.5,45.5
273.3627516,-41.5,46.5
253.9649982,-41.5,47.5
248.8350512,-41.5,48.5
246.3793815,-41.5,49.5
115.9490384,-41.5,5.5
248.9763823,-41.5,50.5
243.076641,-41.5,51.5
237.9390508,-41.5,52.5
210.931408,-41.5,53.5
184.1165955,-41.5,54.5
161.7813094,-41.5,55.5
143.8649974,-41.5,56.5
140.670501,-41.5,57.5
157.4519496,-41.5,58.5
185.2342584,-41.5,59.5
123.6279368,-41.5,6.5
185.8857291,-41.5,60.5
160.1014671,-41.5,61.5
127.8677197,-41.5,7.5
126.3593325,-41.5,8.5
124.1951547,-41.5,9.5
110.8876238,-42.5,-0.5
99.82426345,-42.5,-1.5
362.709488,-42.5,-23.5
152.7709616,-42.5,-24.5
122.9719399,-42.5,-25.5
121.2419178,-42.5,-26.5
122.3299249,-42.5,-27.5
124.8617504,-42.5,-28.5
127.8782811,-42.5,-29.5
133.967251,-42.5,-30.5
142.744908,-42.5,-31.5
153.7867674,-42.5,-32.5
163.6870611,-42.5,-33.5
174.6206622,-42.5,-34.5
193.5254932,-42.5,-35.5
212.4551593,-42.5,-36.5
229.2504139,-42.5,-37.5
247.1691476,-42.5,-38.5
264.9077633,-42.5,-39.5
276.1652285,-42.5,-40.5
288.9531713,-42.5,-41.5
303.7666356,-42.5,-42.5
298.7335568,-42.5,-43.5
272.5810223,-42.5,-44.5
246.780362,-42.5,-45.5
229.4144214,-42.5,-46.5
211.1014037,-42.5,-47.5
188.3182195,-42.5,-48.5
142.242067,-42.5,-49.5
113.7446734,-42.5,-50.5
108.1972211,-42.5,-51.5
122.0624394,-42.5,-52.5
111.5133651,-42.5,-53.5
81.45297174,-42.5,-54.5
76.9531247,-42.5,-55.5
75.07957163,-42.5,-56.5
75.06492252,-42.5,-57.5
70.49951225,-42.5,-58.5
59.46055154,-42.5,-59.5
47.83981033,-42.5,-60.5
30.65392276,-42.5,-61.5
28.82998877,-42.5,-62.5
28.26596236,-42.5,-63.5
30.3738628,-42.5,-64.5
22.7408379,-42.5,-65.5
23.82697805,-42.5,-66.5
15.02929135,-42.5,-67.5
11.14283993,-42.5,-68.5
9.220076537,-42.5,-69.5
4.29348281,-42.5,-70.5
15.30057555,-42.5,-75.5
20.5773518,-42.5,-76.5
20.3550846,-42.5,-77.5
109.4203286,-42.5,0.5
100.9944265,-42.5,1.5
118.9410589,-42.5,10.5
109.9946627,-42.5,11.5
102.088252,-42.5,12.5
94.30097068,-42.5,13.5
87.25130269,-42.5,14.5
82.50337078,-42.5,15.5
79.41044933,-42.5,16.5
76.8259702,-42.5,17.5
75.27986158,-42.5,18.5
73.9887679,-42.5,19.5
98.97671431,-42.5,2.5
72.60047666,-42.5,20.5
71.19454739,-42.5,21.5
70.06208673,-42.5,22.5
69.71601378,-42.5,23.5
69.71384249,-42.5,24.5
70.41411762,-42.5,25.5
72.88109124,-42.5,26.5
76.14093608,-42.5,27.5
82.48567418,-42.5,28.5
90.80957477,-42.5,29.5
100.6093794,-42.5,3.5
101.417117,-42.5,30.5
116.2367447,-42.5,31.5
132.8766266,-42.5,32.5
148.1707182,-42.5,33.5
160.5013447,-42.5,34.5
174.4479211,-42.5,35.5
183.6789684,-42.5,36.5
189.9281981,-42.5,37.5
196.6738346,-42.5,38.5
207.3821659,-42.5,39.5
107.2792793,-42.5,4.5
217.0387476,-42.5,40.5
221.3061144,-42.5,41.5
234.2664859,-42.5,42.5
250.6840549,-42.5,43.5
249.5766936,-42.5,44.5
256.3827771,-42.5,45.5
290.2321723,-42.5,46.5
274.8573691,-42.5,47.5
269.0502331,-42.5,48.5
253.0163988,-42.5,49.5
119.0154996,-42.5,5.5
246.5764256,-42.5,50.5
246.4870491,-42.5,51.5
238.8407076,-42.5,52.5
209.3303264,-42.5,53.5
182.5347851,-42.5,54.5
159.6569705,-42.5,55.5
141.305358,-42.5,56.5
143.8856921,-42.5,57.5
170.1051073,-42.5,58.5
171.7352475,-42.5,59.5
125.0459059,-42.5,6.5
128.7375163,-42.5,7.5
127.872595,-42.5,8.5
124.1577876,-42.5,9.5
106.8581965,-43.5,-0.5
